id,bg_year_id,bg_make_id,bg_model_id,bg_submodel_id,,,,
4224,4,17,89,1067,,,,
4225,4,112,,,,,,
4226,4,33,,,,,,
4227,4,25,112,851,,,,
4228,4,27,117,2001,,,,
4229,4,29,126,2091,,,,
4230,4,40,233,953,,,,
4231,4,42,,,,,,
4232,4,47,266,1526,,,,
4233,4,13,59,1043,,,,
4234,4,31,141,,,,,
4235,4,44,251,973,,,,
4236,4,14,,,,,,
4237,,14,,,,,,
4238,4,2,159,892,,,,
4239,4,33,175,906,,,,
4240,4,35,191,922,,,,
4241,4,8,42,1026,,,,
4242,4,17,91,1069,,,,
4243,4,3,3,990,,,,
4244,4,2,161,896,,,,
4245,4,37,215,940,,,,
4246,,37,215,,,,,
4247,4,,,,,,,
4248,4,33,,,,,,
4249,4,29,129,860,,,,
4250,4,27,119,,,,,
4251,4,35,194,925,,,,
4252,4,18,98,1074,,,,
4253,4,11,54,,,,,
4254,4,29,132,,,,,
4255,4,50,329,,,,,
4256,4,4,11,,,,,
4257,5,32,172,1152,,,,
4258,4,,,,,,,
4259,4,29,133,,,,,
4260,5,32,168,1148,,,,
4261,4,25,112,851,,,,
4262,4,29,127,858,,,,
4263,4,11,,,,,,
4264,4,42,241,1520,,,,
4265,4,50,275,2277,,,,
4266,4,4,12,,,,,
4267,5,33,173,1153,,,,
4268,4,35,,,,,,
4269,4,37,217,942,,,,
4270,4,8,38,1022,,,,
4271,4,17,92,1070,,,,
4272,4,36,205,932,,,,
4273,4,33,178,,,,,
4274,4,33,,,,,,
4275,10,3,8,2286,,,,
4276,,3,8,,,,,
4277,4,29,132,,,,,
4278,4,7,29,1012,,,,
4279,4,18,,,,,,
4280,4,112,,,,,,
4281,4,,,,,,,
4282,4,37,219,944,,,,
4283,4,49,272,2262,,,,
4284,4,3,3,990,,,,
4285,4,27,120,855,,,,
4286,4,2,154,,,,,
4287,5,13,,,,,,
4288,5,15,71,,,,,
4289,5,35,,,,,,
4290,4,2,,,,,,
4291,5,4,12,1253,,,,
4292,5,35,194,1175,,,,
4293,4,26,114,,,,,
4294,4,28,124,857,,,,
4295,4,34,184,,,,,
4296,4,4,10,994,,,,
4297,5,32,,,,,,
4298,5,24,108,1548,,,,
4299,5,31,147,1126,,,,
4300,4,3,8,,,,,
4301,5,31,145,1124,,,,
4302,4,17,83,1061,,,,
4303,4,48,269,985,,,,
4304,5,2,151,1132,,,,
4305,4,32,172,,,,,
4306,4,35,,,,,,
4307,4,10,,,,,,
4308,4,2,162,,,,,
4309,5,19,295,2241,,,,
4310,4,37,213,2513,,,,
4311,,37,213,,,,,
4312,4,17,,,,,,
4313,4,17,89,1067,,,,
4314,,17,89,,,,,
4315,4,18,97,2021,,,,
4316,5,44,254,1522,,,,
4317,4,29,126,2091,,,,
4318,4,17,81,,,,,
4319,4,11,54,,,,,
4320,4,18,,,,,,
4321,4,7,29,1012,,,,
4322,5,25,111,1094,,,,
4323,5,27,117,1098,,,,
4324,5,15,70,1308,,,,
4325,5,19,100,1703,,,,
4326,5,17,93,1330,,,,
4327,4,30,,,,,,
4328,10,6,25,2148,,,,
4329,,6,25,,,,,
4330,4,14,,,,,,
4331,5,7,29,1268,,,,
4332,,33,,,,,,
4333,5,11,54,1292,,,,
4334,5,4,17,1258,,,,
4335,5,43,242,1217,,,,
4336,5,27,120,1102,,,,
4337,5,31,141,,,,,
4338,5,4,9,,,,,
4339,5,42,241,1521,,,,
4340,4,29,129,860,,,,
4341,5,2,151,1132,,,,
4342,5,11,54,1292,,,,
4343,5,27,118,1099,,,,
4344,5,25,113,1096,,,,
4345,5,35,195,1176,,,,
4346,5,35,190,1170,,,,
4347,,35,190,,,,,
4348,5,37,212,,,,,
4349,,37,212,,,,,
4350,,,,,,,,
4351,,,,,,,,
4352,5,4,9,,,,,
4353,4,17,92,1070,,,,
4354,,17,92,,,,,
4355,4,35,190,920,,,,
4356,4,14,64,1046,,,,
4357,5,35,195,1176,,,,
4358,5,10,,,,,,
4359,5,4,18,1541,,,,
4360,5,10,52,1290,,,,
4361,5,35,,,,,,
4362,5,34,185,1166,,,,
4363,5,4,16,1257,,,,
4364,5,38,222,1200,,,,
4365,5,33,,,,,,
4366,5,25,,,,,,
4367,5,11,56,1294,,,,
4368,5,33,,,,,,
4369,5,7,29,1268,,,,
4370,5,15,286,,,,,
4371,5,40,232,,,,,
4372,5,46,258,1231,,,,
4373,5,16,,,,,,
4374,5,,,,,,,
4375,4,42,241,1520,,,,
4376,4,42,241,1520,,,,
4377,5,35,195,1176,,,,
4378,5,2,151,1132,,,,
4379,4,32,,,,,,
4380,5,4,17,1258,,,,
4381,5,11,55,1293,,,,
4382,5,35,,,,,,
4383,5,30,,,,,,
4384,5,39,229,1207,,,,
4385,3,47,262,739,,,,
4386,10,29,130,2119,,,,
4387,10,29,130,2119,,,,
4388,,,,,,,,
4389,3,29,126,442,,,,
4390,5,35,192,1173,,,,
4391,5,43,242,1217,,,,
4392,5,7,,,,,,
4393,5,8,37,1276,,,,
4394,5,17,78,1315,,,,
4395,5,18,288,2012,,,,
4396,5,8,41,1280,,,,
4397,5,2,163,1145,,,,
4398,10,7,29,2184,,,,
4399,10,7,29,2184,,,,
4400,10,7,29,2184,,,,
4401,5,2,151,1132,,,,
4402,5,2,,,,,,
4403,5,8,32,1271,,,,
4404,5,25,113,1096,,,,
4405,5,27,118,1099,,,,
4406,5,29,127,1106,,,,
4407,5,31,147,1126,,,,
4408,5,40,232,,,,,
4409,5,42,,,,,,
4410,5,47,264,,,,,
4411,5,4,12,1253,,,,
4412,5,18,97,1965,,,,
4413,3,4,280,502,,,,
4414,5,44,252,1226,,,,
4415,10,11,54,2167,,,,
4416,10,11,54,2167,,,,
4417,5,42,,,,,,
4418,5,35,195,1176,,,,
4419,5,32,172,1152,,,,
4420,5,4,17,1258,,,,
4421,5,2,,,,,,
4422,5,33,,,,,,
4423,5,37,220,,,,,
4424,5,8,34,1273,,,,
4425,5,17,93,1330,,,,
4426,5,27,117,1098,,,,
4427,3,4,14,541,,,,
4428,5,35,195,1176,,,,
4429,5,6,25,,,,,
4430,5,,,,,,,
4431,5,30,138,1117,,,,
4432,5,32,172,1152,,,,
4433,5,35,,,,,,
4434,5,44,251,1225,,,,
4435,5,8,35,1274,,,,
4436,5,17,79,1316,,,,
4437,3,27,121,650,,,,
4438,5,37,,,,,,
4439,5,37,,,,,,
4440,3,15,380,604,,,,
4441,3,7,26,480,,,,
4442,5,26,114,1097,,,,
4443,5,34,185,1166,,,,
4444,5,35,,,,,,
4445,5,4,16,1257,,,,
4446,5,11,54,2465,,,,
4447,5,33,,,,,,
4448,3,33,181,702,,,,
4449,3,39,227,707,,,,
4450,3,38,223,534,,,,
4451,4,8,40,1024,,,,
4452,4,8,40,1024,,,,
4453,,,,,,,,
4454,5,2,163,,,,,
4455,5,25,,,,,,
4456,5,2,163,,,,,
4457,5,33,,,,,,
4458,5,14,,,,,,
4459,5,15,286,,,,,
4460,4,3,6,992,,,,
4461,4,3,6,992,,,,
4462,5,,,,,,,
4463,3,43,243,735,,,,
4464,5,27,122,1490,,,,
4465,5,8,33,1272,,,,
4466,5,4,12,,,,,
4467,3,33,,,,,,
4468,3,15,68,609,,,,
4469,3,29,128,655,,,,
4470,3,10,283,637,,,,
4471,3,3,3,793,,,,
4472,3,2,151,668,,,,
4473,5,25,112,1095,,,,
4474,5,27,117,1098,,,,
4475,3,29,126,442,,,,
4476,3,31,141,680,,,,
4477,5,40,233,1208,,,,
4478,3,47,266,731,,,,
4479,5,13,59,1297,,,,
4480,3,19,292,620,,,,
4481,5,10,,,,,,
4482,3,18,97,580,,,,
4483,3,4,280,839,,,,
4484,5,36,,,,,,
4485,3,11,285,801,,,,
4486,3,33,178,724,,,,
4487,3,4,279,542,,,,
4488,3,35,192,754,,,,
4489,3,43,245,709,,,,
4490,3,4,9,500,,,,
4491,3,7,26,480,,,,
4492,5,31,145,1124,,,,
4493,5,31,145,1124,,,,
4494,3,29,126,442,,,,
4495,3,2,151,668,,,,
4496,3,33,178,724,,,,
4497,3,46,259,700,,,,
4498,3,3,3,793,,,,
4499,3,10,283,637,,,,
4500,3,18,99,594,,,,
4501,3,35,202,751,,,,
4502,3,37,212,457,,,,
4503,3,39,227,707,,,,
4504,3,17,80,577,,,,
4505,3,29,127,432,,,,
4506,3,18,96,578,,,,
4507,5,33,178,1159,,,,
4508,3,47,262,739,,,,
4509,3,47,262,739,,,,
4510,3,29,133,656,,,,
4511,3,31,147,686,,,,
4512,3,4,280,839,,,,
4513,3,37,213,459,,,,
4514,3,37,213,459,,,,
4515,3,17,90,600,,,,
4516,5,33,175,1155,,,,
4517,5,33,175,1155,,,,
4518,5,29,135,1494,,,,
4519,3,29,364,,,,,
4520,3,25,111,649,,,,
4521,3,37,212,457,,,,
4522,3,3,8,787,,,,
4523,3,10,52,429,,,,
4524,3,18,97,580,,,,
4525,1,4,15,401,,,,
4526,1,2,159,155,,,,
4527,3,2,154,464,,,,
4528,3,2,164,562,,,,
4529,3,32,168,672,,,,
4530,3,37,215,531,,,,
4531,3,24,107,608,,,,
4532,3,28,125,653,,,,
4533,5,11,56,1294,,,,
4534,5,11,56,1294,,,,
4535,3,10,283,637,,,,
4536,1,31,146,291,,,,
4537,1,37,213,258,,,,
4538,1,18,96,170,,,,
4539,3,49,273,765,,,,
4540,3,11,285,801,,,,
4541,1,17,80,169,,,,
4542,3,30,140,513,,,,
4543,1,26,116,83,,,,
4544,5,11,54,1292,,,,
4545,3,2,160,2445,,,,
4546,3,43,242,728,,,,
4547,5,,,,,,,
4548,5,2,151,1132,,,,
4549,1,7,26,56,,,,
4550,52,,,,,,,
4551,50,4,15,,,,,
4552,53,8,35,,,,,
4553,3,21,103,761,,,,
4554,3,23,105,1443,,,,
4555,3,38,223,534,,,,
4556,3,43,242,712,,,,
4557,3,8,41,642,,,,
4558,1,17,340,190,,,,
4559,5,25,113,1096,,,,
4560,5,25,113,1096,,,,
4561,4,25,111,850,,,,
4562,3,13,61,547,,,,
4563,3,48,327,,,,,
4564,3,47,266,730,,,,
4565,1,36,210,387,,,,
4566,3,15,70,491,,,,
4567,1,33,310,294,,,,
4568,1,37,319,262,,,,
4569,3,39,224,462,,,,
4570,3,44,247,674,,,,
4571,1,8,333,127,,,,
4572,3,16,,,,,,
4573,1,17,341,140,,,,
4574,1,31,142,87,,,,
4575,3,,,,,,,
4576,3,11,54,784,,,,
4577,3,27,121,650,,,,
4578,1,35,192,363,,,,
4579,5,16,,,,,,
4580,5,16,,,,,,
4581,3,112,,,,,,
4582,3,34,185,717,,,,
4583,1,45,256,358,,,,
4584,1,4,15,401,,,,
4585,3,12,58,803,,,,
4586,3,29,130,505,,,,
4587,1,14,335,200,,,,
4588,3,2,153,563,,,,
4589,3,,,,,,,
4590,5,33,,,,,,
4591,3,18,97,580,,,,
4592,1,17,80,172,,,,
4593,1,17,80,172,,,,
4594,1,17,80,172,,,,
4595,3,2,151,436,,,,
4596,1,35,195,366,,,,
4597,43,2,151,3660,,,,
4598,43,35,195,,,,,
4599,3,29,134,657,,,,
4600,1,3,330,379,,,,
4601,3,3,6,802,,,,
4602,1,44,246,269,,,,
4603,5,33,,,,,,
4604,5,33,,,,,,
4605,1,37,319,262,,,,
4606,1,46,258,293,,,,
4607,3,39,230,671,,,,
4608,3,29,130,504,,,,
4609,3,11,285,801,,,,
4610,3,29,132,450,,,,
4611,3,31,146,690,,,,
4612,1,42,240,44,,,,
4613,1,4,16,404,,,,
4614,3,11,54,785,,,,
4615,44,4,16,,,,,
4616,3,10,52,431,,,,
4617,5,15,70,1308,,,,
4618,5,15,70,1308,,,,
4619,3,,,,,,,
4620,3,,,,,,,
4621,3,,,,,,,
4622,1,47,262,345,,,,
4623,3,3,3,793,,,,
4624,3,13,59,621,,,,
4625,3,46,259,700,,,,
4626,3,2,151,668,,,,
4627,3,34,185,716,,,,
4628,1,11,54,402,,,,
4629,1,27,301,805,,,,
4630,1,43,325,149,,,,
4631,1,35,195,367,,,,
4632,3,29,126,442,,,,
4633,5,35,,,,,,
4634,5,27,118,1099,,,,
4635,5,27,118,1099,,,,
4636,3,29,126,443,,,,
4637,3,31,148,688,,,,
4638,1,47,263,322,,,,
4639,3,19,291,576,,,,
4640,1,2,149,92,,,,
4641,1,39,226,306,,,,
4642,1,40,233,42,,,,
4643,1,47,260,341,,,,
4644,1,10,283,352,,,,
4645,1,14,336,204,,,,
4646,3,18,99,594,,,,
4647,1,27,302,244,,,,
4648,1,31,142,87,,,,
4649,3,40,235,538,,,,
4650,1,48,268,161,,,,
4651,1,4,332,416,,,,
4652,1,3,7,399,,,,
4653,1,29,126,17,,,,
4654,1,29,127,11,,,,
4655,1,40,232,385,,,,
4656,1,47,264,330,,,,
4657,1,47,264,330,,,,
4658,1,47,264,330,,,,
4659,1,4,12,50,,,,
4660,4,45,256,975,,,,
4661,3,35,,,,,,
4662,3,40,232,770,,,,
4663,3,37,217,532,,,,
4664,1,14,64,214,,,,
4665,1,14,64,214,,,,
4666,1,14,64,214,,,,
4667,1,31,142,87,,,,
4668,3,13,59,619,,,,
4669,3,29,130,439,,,,
4670,3,35,195,452,,,,
4671,1,8,33,124,,,,
4672,1,43,244,361,,,,
4673,3,37,213,459,,,,
4674,1,39,225,292,,,,
4675,1,3,7,45,,,,
4676,1,8,39,125,,,,
4677,1,17,83,133,,,,
4678,3,18,290,597,,,,
4679,1,35,313,150,,,,
4680,5,46,258,1231,,,,
4681,5,46,258,1231,,,,
4682,1,14,335,212,,,,
4683,3,4,14,541,,,,
4684,3,29,130,438,,,,
4685,1,29,126,18,,,,
4686,1,11,285,419,,,,
4687,1,18,96,846,,,,
4688,3,6,25,478,,,,
4689,1,4,280,2151,,,,
4690,1,42,240,43,,,,
4691,1,18,342,233,,,,
4692,3,27,122,559,,,,
4693,3,29,128,655,,,,
4694,3,42,241,772,,,,
4695,1,47,260,341,,,,
4696,1,4,15,401,,,,
4697,1,4,14,2235,,,,
4698,1,2,156,303,,,,
4699,1,48,327,138,,,,
4700,1,4,11,79,,,,
4701,1,27,303,245,,,,
4702,1,29,133,252,,,,
4703,1,4,12,81,,,,
4704,1,25,109,239,,,,
4705,1,32,169,158,,,,
4706,1,37,212,32,,,,
4707,1,44,246,269,,,,
4708,1,8,33,124,,,,
4709,1,14,336,204,,,,
4710,1,17,80,169,,,,
4711,5,17,93,1330,,,,
4712,5,17,93,1330,,,,
4713,1,4,15,2131,,,,
4714,1,2,161,12,,,,
4715,1,3,3,410,,,,
4716,1,33,311,315,,,,
4717,1,32,309,380,,,,
4718,1,28,305,250,,,,
4719,1,2,151,268,,,,
4720,1,49,273,376,,,,
4721,1,11,54,400,,,,
4722,1,160,,,,,,
4723,1,,,,,,,
4724,3,,,,,,,
4725,1,36,314,144,,,,
4726,1,27,300,834,,,,
4727,3,43,242,728,,,,
4728,1,7,29,,,,,
4729,3,11,56,795,,,,
4730,1,16,338,141,,,,
4731,2,27,345,1349,,,,
4732,1,2,156,303,,,,
4733,1,33,176,344,,,,
4734,1,35,193,62,,,,
4735,1,8,40,227,,,,
4736,1,17,94,1369,,,,
4737,1,29,126,18,,,,
4738,1,40,233,42,,,,
4739,3,47,262,739,,,,
4740,3,47,262,739,,,,
4741,3,47,262,739,,,,
4742,3,47,262,739,,,,
4743,1,35,193,62,,,,
4744,1,8,33,1334,,,,
4745,1,8,33,1334,,,,
4746,1,8,33,1334,,,,
4747,1,35,191,152,,,,
4748,1,32,169,158,,,,
4749,1,3,7,399,,,,
4750,1,6,25,54,,,,
4751,1,8,39,125,,,,
4752,1,15,69,206,,,,
4753,1,18,96,846,,,,
4754,1,19,293,806,,,,
4755,1,4,12,50,,,,
4756,1,4,12,50,,,,
4757,1,25,109,239,,,,
4758,1,29,129,255,,,,
4759,1,31,145,91,,,,
4760,1,46,258,293,,,,
4761,1,47,265,332,,,,
4762,1,18,288,195,,,,
4763,1,19,294,187,,,,
4764,3,7,26,480,,,,
4765,3,7,26,480,,,,
4766,1,43,324,355,,,,
4767,2,44,326,1612,,,,
4768,1,3,331,391,,,,
4769,2,27,119,843,,,,
4770,1,35,195,,,,,
4771,1,3,6,420,,,,
4772,1,8,32,1939,,,,
4773,1,34,187,329,,,,
4774,1,4,10,78,,,,
4775,1,27,117,22,,,,
4776,1,29,126,,,,,
4777,1,13,59,211,,,,
4778,1,18,342,233,,,,
4779,3,19,291,576,,,,
4780,3,33,181,702,,,,
4781,5,11,55,1293,,,,
4782,5,11,55,1293,,,,
4783,3,15,68,609,,,,
4784,3,15,68,609,,,,
4785,65,,,,,,,
4786,2,47,260,1437,,,,
4787,1,39,321,1375,,,,
4788,1,27,302,244,,,,
4789,1,2,158,277,,,,
4790,1,29,129,255,,,,
4791,1,29,128,1993,,,,
4792,2,14,64,1351,,,,
4793,1,26,116,83,,,,
4794,2,27,345,1349,,,,
4795,1,11,54,402,,,,
4796,47,35,,,,,,
4797,51,,,,,,,
4798,46,35,,,,,,
4799,66,33,181,,,,,
4800,63,35,,,,,,
4801,1,25,299,82,,,,
4802,1,29,131,86,,,,
4803,2,46,372,298,,,,
4804,3,37,220,517,,,,
4805,3,37,220,517,,,,
4806,1,10,334,223,,,,
4807,1,45,255,365,,,,
4808,2,40,233,1406,,,,
4809,2,24,107,1387,,,,
4810,1,4,11,52,,,,
4811,2,32,169,1352,,,,
4812,1,35,195,27,,,,
4813,1,10,52,9,,,,
4814,3,29,126,442,,,,
4815,3,29,126,442,,,,
4816,2,27,119,1346,,,,
4817,2,8,33,1348,,,,
4818,2,29,135,1430,,,,
4819,2,31,141,1362,,,,
4820,2,4,9,1986,,,,
4821,2,15,286,1468,,,,
4822,2,2,151,1610,,,,
4823,1,,,,,,,
4824,11,,,,,,,
4825,1,,,,,,,
4826,3,39,227,707,,,,
4827,3,39,227,707,,,,
4828,1,28,123,246,,,,
4829,2,35,203,1451,,,,
4830,2,11,56,1355,,,,
4831,2,27,363,1456,,,,
4832,2,30,365,257,,,,
4833,1,2,151,268,,,,
4834,2,33,178,1695,,,,
4835,2,35,197,1389,,,,
4836,2,4,10,1990,,,,
4837,1,11,54,400,,,,
4838,2,15,380,1409,,,,
4839,2,19,382,1347,,,,
4840,2,33,310,1672,,,,
4841,2,45,256,1734,,,,
4842,2,33,173,1618,,,,
4843,1,37,217,113,,,,
4844,1,39,320,373,,,,
4845,1,8,38,232,,,,
4846,1,17,92,196,,,,
4847,2,8,377,1365,,,,
4848,35,33,350,,,,,
4849,,33,,,,,,
4850,1,31,142,87,,,,
4851,1,31,142,87,,,,
4852,1,,,,,,,
4853,2,4,15,1712,,,,
4854,2,29,127,1376,,,,
4855,1,6,25,54,,,,
4856,2,24,384,1391,,,,
4857,,11,285,,,,,
4858,,11,54,,,,,
4859,1,27,301,805,,,,
4860,2,29,135,1430,,,,
4861,2,4,9,1343,,,,
4862,2,33,310,1672,,,,
4863,1,3,7,399,,,,
4864,2,15,286,1882,,,,
4865,2,19,382,1347,,,,
4866,1,43,324,355,,,,
4867,3,18,96,578,,,,
4868,3,18,96,578,,,,
4869,1,,,,,,,
4870,2,33,366,1374,,,,
4871,2,35,368,1388,,,,
4872,1,8,32,1939,,,,
4873,1,16,73,201,,,,
4874,1,11,55,408,,,,
4875,1,2,153,154,,,,
4876,2,27,119,1346,,,,
4877,1,48,,,,,,
4878,2,35,190,1350,,,,
4879,1,4,280,80,,,,
4880,2,8,33,1348,,,,
4881,1,14,336,204,,,,
4882,1,43,242,318,,,,
4883,1,36,208,393,,,,
4884,1,7,28,237,,,,
4885,1,33,310,294,,,,
4886,2,40,233,1406,,,,
4887,1,29,132,25,,,,
4888,1,29,126,17,,,,
4889,2,17,85,1386,,,,
4890,1,49,272,370,,,,
4891,2,8,333,1950,,,,
4892,2,37,212,1454,,,,
4893,1,40,233,42,,,,
4894,2,4,332,1420,,,,
4895,2,47,266,1359,,,,
4896,2,37,214,1739,,,,
4897,2,31,141,1362,,,,
4898,2,3,331,1472,,,,
4899,2,17,91,1981,,,,
4900,2,18,95,1384,,,,
4901,6,8,36,2202,,,,
4902,,,,,,,,
4903,1,29,126,18,,,,
4904,2,31,141,1362,,,,
4905,2,40,233,1757,,,,
4906,2,4,9,1986,,,,
4907,2,47,266,1359,,,,
4908,2,2,154,1363,,,,
4909,2,35,194,1723,,,,
4910,2,16,338,1961,,,,
4911,3,37,213,,,,,
4912,2,35,190,1350,,,,
4913,2,37,214,1739,,,,
4914,1,39,229,116,,,,
4915,2,43,243,1424,,,,
4916,2,7,31,1933,,,,
4917,2,8,377,1365,,,,
4918,2,14,64,1351,,,,
4919,2,16,73,1973,,,,
4920,2,17,90,1913,,,,
4921,2,15,286,2225,,,,
4922,3,2,151,668,,,,
4923,5,21,103,1545,,,,
4924,1,45,256,357,,,,
4925,3,33,178,724,,,,
4926,3,35,,,,,,
4927,1,37,319,262,,,,
4928,1,37,319,262,,,,
4929,1,37,213,264,,,,
4930,2,15,69,1883,,,,
4931,2,7,29,1438,,,,
4932,2,15,286,2225,,,,
4933,2,18,95,1384,,,,
4934,2,54,454,2057,,,,
4935,2,2,159,1761,,,,
4936,2,2,154,1363,,,,
4937,2,33,366,1374,,,,
4938,2,35,202,1724,,,,
4939,2,37,212,1454,,,,
4940,2,39,227,1713,,,,
4941,2,8,33,1942,,,,
4942,2,17,80,1970,,,,
4943,2,37,212,1357,,,,
4944,2,2,162,1361,,,,
4945,2,17,86,1914,,,,
4946,2,10,378,1435,,,,
4947,2,38,223,1416,,,,
4948,1,43,244,361,,,,
4949,2,40,369,1699,,,,
4950,91,35,,,,,,
4951,1,3,330,379,,,,
4952,1,3,330,379,,,,
4953,2,37,219,1405,,,,
4954,2,2,164,2435,,,,
4955,2,28,124,1616,,,,
4956,2,31,141,1362,,,,
4957,2,4,332,1420,,,,
4958,2,29,364,1436,,,,
4959,2,29,135,1885,,,,
4960,2,47,266,1359,,,,
4961,2,8,356,,,,,
4962,2,53,385,1393,,,,
4963,2,35,194,1722,,,,
4964,2,7,29,1360,,,,
4965,2,14,379,1356,,,,
4966,2,24,384,1391,,,,
4967,2,15,69,1884,,,,
4968,2,16,338,1962,,,,
4969,6,17,83,1982,,,,
4970,2,18,290,1856,,,,
4971,6,8,36,2202,,,,
4972,2,47,264,1833,,,,
4973,2,50,375,1923,,,,
4974,2,33,181,1673,,,,
4975,2,10,378,1435,,,,
4976,2,19,297,1383,,,,
4977,6,33,351,1749,,,,
4978,2,35,313,1717,,,,
4979,2,39,226,1774,,,,
4980,2,3,330,1850,,,,
4981,6,8,36,2202,,,,
4982,1,42,240,44,,,,
4983,1,42,240,44,,,,
4984,1,,,,,,,
4985,2,29,364,1453,,,,
4986,6,10,50,1980,,,,
4987,2,33,350,2120,,,,
4988,2,35,195,1729,,,,
4989,2,6,376,1794,,,,
4990,2,29,135,1430,,,,
4991,6,8,356,1390,,,,
4992,2,11,54,1957,,,,
4993,6,40,234,2516,,,,
4994,6,25,111,2045,,,,
4995,1,8,33,124,,,,
4996,1,8,33,124,,,,
4997,2,40,233,1757,,,,
4998,2,50,275,1924,,,,
4999,2,2,163,2557,,,,
5000,2,2,151,1439,,,,
5001,2,33,178,1695,,,,
5002,6,8,356,1390,,,,
5003,2,11,54,1408,,,,
5004,6,39,480,2302,,,,
5005,6,42,370,1782,,,,
5006,6,28,347,1401,,,,
5007,6,4,16,2541,,,,
5008,1,40,233,42,,,,
5009,1,40,233,42,,,,
5010,2,10,378,1435,,,,
5011,2,29,348,1441,,,,
5012,6,25,113,2509,,,,
5013,6,27,117,1705,,,,
5014,2,26,361,1335,,,,
5015,6,34,187,2823,,,,
5016,6,35,352,1750,,,,
5017,6,40,234,2516,,,,
5018,6,44,502,2487,,,,
5019,2,49,272,2583,,,,
5020,6,7,29,2613,,,,
5021,6,8,35,2514,,,,
5022,2,13,59,1455,,,,
5023,6,15,68,2494,,,,
5024,6,39,480,2302,,,,
5025,6,48,354,1995,,,,
5026,1,17,94,1369,,,,
5027,1,17,94,1369,,,,
5028,2,2,154,1363,,,,
5029,6,3,8,1620,,,,
5030,6,31,141,1432,,,,
5031,6,2,486,2158,,,,
5032,6,35,352,1750,,,,
5033,6,37,218,2486,,,,
5034,2,39,321,1611,,,,
5035,2,17,80,1970,,,,
5036,2,3,278,1846,,,,
5037,2,10,52,1895,,,,
5038,2,47,267,1839,,,,
5039,2,11,56,1355,,,,
5040,6,2,151,3021,,,,
5041,6,2,151,3020,,,,
5042,6,2,151,3020,,,,
5043,1,2,151,268,,,,
5044,2,51,298,1704,,,,
5045,6,37,319,2320,,,,
5046,1,37,319,262,,,,
5047,,,,,,,,
5048,2,4,332,1420,,,,
5049,2,4,332,1420,,,,
5050,6,18,357,1567,,,,
5051,6,3,6,2491,,,,
5052,6,4,17,2492,,,,
5053,6,19,813,4051,,,,
5054,1,29,126,18,,,,
5055,2,31,141,1362,,,,
5056,2,40,233,1757,,,,
5057,2,4,9,1986,,,,
5058,2,47,266,1359,,,,
5059,2,2,154,1363,,,,
5060,2,35,194,1723,,,,
5061,2,16,338,1961,,,,
5062,3,37,213,,,,,
5063,2,35,190,1350,,,,
5064,2,37,214,1739,,,,
5065,1,39,229,116,,,,
5066,2,43,243,1424,,,,
5067,2,7,31,1933,,,,
5068,2,8,377,1365,,,,
5069,2,14,64,1351,,,,
5070,2,16,73,1973,,,,
5071,2,17,90,1913,,,,
5072,2,15,286,2225,,,,
5073,3,2,151,668,,,,
5074,5,21,103,1545,,,,
5075,1,45,256,357,,,,
5076,3,33,178,724,,,,
5077,3,35,,,,,,
5078,1,37,319,262,,,,
5079,1,37,319,262,,,,
5080,1,37,213,264,,,,
5081,2,15,69,1883,,,,
5082,2,7,29,1438,,,,
5083,2,15,286,2225,,,,
5084,2,18,95,1384,,,,
5085,2,54,454,2057,,,,
5086,2,2,159,1761,,,,
5087,2,2,154,1363,,,,
5088,2,33,366,1374,,,,
5089,2,35,202,1724,,,,
5090,2,37,212,1454,,,,
5091,2,39,227,1713,,,,
5092,2,8,33,1942,,,,
5093,2,17,80,1970,,,,
5094,2,37,212,1357,,,,
5095,2,2,162,1361,,,,
5096,2,17,86,1914,,,,
5097,2,10,378,1435,,,,
5098,2,38,223,1416,,,,
5099,1,43,244,361,,,,
5100,2,40,369,1699,,,,
5101,91,35,,,,,,
5102,1,3,330,379,,,,
5103,1,3,330,379,,,,
5104,2,37,219,1405,,,,
5105,2,2,164,2435,,,,
5106,2,28,124,1616,,,,
5107,2,31,141,1362,,,,
5108,2,4,332,1420,,,,
5109,2,29,364,1436,,,,
5110,2,29,135,1885,,,,
5111,2,47,266,1359,,,,
5112,2,8,356,,,,,
5113,2,53,385,1393,,,,
5114,2,35,194,1722,,,,
5115,2,7,29,1360,,,,
5116,2,14,379,1356,,,,
5117,2,24,384,1391,,,,
5118,2,15,69,1884,,,,
5119,2,16,338,1962,,,,
5120,6,17,83,1982,,,,
5121,2,18,290,1856,,,,
5122,6,8,36,2202,,,,
5123,2,47,264,1833,,,,
5124,2,50,375,1923,,,,
5125,2,33,181,1673,,,,
5126,2,10,378,1435,,,,
5127,2,19,297,1383,,,,
5128,6,33,351,1749,,,,
5129,2,35,313,1717,,,,
5130,2,39,226,1774,,,,
5131,2,3,330,1850,,,,
5132,6,8,36,2202,,,,
5133,1,42,240,44,,,,
5134,1,42,240,44,,,,
5135,1,,,,,,,
5136,2,29,364,1453,,,,
5137,6,10,50,1980,,,,
5138,2,33,350,2120,,,,
5139,2,35,195,1729,,,,
5140,2,6,376,1794,,,,
5141,2,29,135,1430,,,,
5142,6,8,356,1390,,,,
5143,2,11,54,1957,,,,
5144,6,40,234,2516,,,,
5145,6,25,111,2045,,,,
5146,1,8,33,124,,,,
5147,1,8,33,124,,,,
